word,n,name,rf
stuff,4,Ricky Gervais,0.0015704750687082843
thinking,4,Ricky Gervais,0.0015704750687082843
thousand,4,Ricky Gervais,0.0015704750687082843
trust,4,Ricky Gervais,0.0015704750687082843
uh,4,Ricky Gervais,0.0015704750687082843
warm,4,Ricky Gervais,0.0015704750687082843
wrong,4,Ricky Gervais,0.0015704750687082843
14,3,Ricky Gervais,0.001177856301531213
15,3,Ricky Gervais,0.001177856301531213
17,3,Ricky Gervais,0.001177856301531213
18,3,Ricky Gervais,0.001177856301531213
20,3,Ricky Gervais,0.001177856301531213
ahead,3,Ricky Gervais,0.001177856301531213
american,3,Ricky Gervais,0.001177856301531213
ate,3,Ricky Gervais,0.001177856301531213
aw,3,Ricky Gervais,0.001177856301531213
backstage,3,Ricky Gervais,0.001177856301531213
bald,3,Ricky Gervais,0.001177856301531213
bed,3,Ricky Gervais,0.001177856301531213
bloke,3,Ricky Gervais,0.001177856301531213
body,3,Ricky Gervais,0.001177856301531213
britain,3,Ricky Gervais,0.001177856301531213
call,3,Ricky Gervais,0.001177856301531213
cancel,3,Ricky Gervais,0.001177856301531213
careful,3,Ricky Gervais,0.001177856301531213
chopping,3,Ricky Gervais,0.001177856301531213
coast,3,Ricky Gervais,0.001177856301531213
cock,3,Ricky Gervais,0.001177856301531213
commando,3,Ricky Gervais,0.001177856301531213
discovery,3,Ricky Gervais,0.001177856301531213
douglas,3,Ricky Gervais,0.001177856301531213
eat,3,Ricky Gervais,0.001177856301531213
eating,3,Ricky Gervais,0.001177856301531213
embarrassing,3,Ricky Gervais,0.001177856301531213
fantastic,3,Ricky Gervais,0.001177856301531213
floor,3,Ricky Gervais,0.001177856301531213
flyer,3,Ricky Gervais,0.001177856301531213
front,3,Ricky Gervais,0.001177856301531213
fruit,3,Ricky Gervais,0.001177856301531213
fun,3,Ricky Gervais,0.001177856301531213
genius,3,Ricky Gervais,0.001177856301531213
half,3,Ricky Gervais,0.001177856301531213
happened,3,Ricky Gervais,0.001177856301531213
happy,3,Ricky Gervais,0.001177856301531213
head,3,Ricky Gervais,0.001177856301531213
hear,3,Ricky Gervais,0.001177856301531213
hero,3,Ricky Gervais,0.001177856301531213
hot,3,Ricky Gervais,0.001177856301531213
hours,3,Ricky Gervais,0.001177856301531213
house,3,Ricky Gervais,0.001177856301531213
ice,3,Ricky Gervais,0.001177856301531213
imagine,3,Ricky Gervais,0.001177856301531213
internet,3,Ricky Gervais,0.001177856301531213
laugh,3,Ricky Gervais,0.001177856301531213
learn,3,Ricky Gervais,0.001177856301531213
leaves,3,Ricky Gervais,0.001177856301531213
left,3,Ricky Gervais,0.001177856301531213
life,3,Ricky Gervais,0.001177856301531213
live,3,Ricky Gervais,0.001177856301531213
lying,3,Ricky Gervais,0.001177856301531213
matter,3,Ricky Gervais,0.001177856301531213
middle,3,Ricky Gervais,0.001177856301531213
miles,3,Ricky Gervais,0.001177856301531213
million,3,Ricky Gervais,0.001177856301531213
mine,3,Ricky Gervais,0.001177856301531213
minute,3,Ricky Gervais,0.001177856301531213
monkeys,3,Ricky Gervais,0.001177856301531213
move,3,Ricky Gervais,0.001177856301531213
mum,3,Ricky Gervais,0.001177856301531213
naked,3,Ricky Gervais,0.001177856301531213
news,3,Ricky Gervais,0.001177856301531213
nice,3,Ricky Gervais,0.001177856301531213
office,3,Ricky Gervais,0.001177856301531213
parents,3,Ricky Gervais,0.001177856301531213
political,3,Ricky Gervais,0.001177856301531213
real,3,Ricky Gervais,0.001177856301531213
rest,3,Ricky Gervais,0.001177856301531213
ridiculous,3,Ricky Gervais,0.001177856301531213
sentence,3,Ricky Gervais,0.001177856301531213
separate,3,Ricky Gervais,0.001177856301531213
sheep,3,Ricky Gervais,0.001177856301531213
sink,3,Ricky Gervais,0.001177856301531213
sitting,3,Ricky Gervais,0.001177856301531213
stop,3,Ricky Gervais,0.001177856301531213
swimming,3,Ricky Gervais,0.001177856301531213
talk,3,Ricky Gervais,0.001177856301531213
term,3,Ricky Gervais,0.001177856301531213
throwing,3,Ricky Gervais,0.001177856301531213
thumbs,3,Ricky Gervais,0.001177856301531213
upstairs,3,Ricky Gervais,0.001177856301531213
villagers,3,Ricky Gervais,0.001177856301531213
walking,3,Ricky Gervais,0.001177856301531213
web,3,Ricky Gervais,0.001177856301531213
white,3,Ricky Gervais,0.001177856301531213
whoa,3,Ricky Gervais,0.001177856301531213
window,3,Ricky Gervais,0.001177856301531213
worried,3,Ricky Gervais,0.001177856301531213
worry,3,Ricky Gervais,0.001177856301531213
worthy,3,Ricky Gervais,0.001177856301531213
32,2,Ricky Gervais,7.852375343541421e-4
abolition,2,Ricky Gervais,7.852375343541421e-4
absolutely,2,Ricky Gervais,7.852375343541421e-4
adults,2,Ricky Gervais,7.852375343541421e-4
aeroplanes,2,Ricky Gervais,7.852375343541421e-4
aim,2,Ricky Gervais,7.852375343541421e-4
america,2,Ricky Gervais,7.852375343541421e-4
amount,2,Ricky Gervais,7.852375343541421e-4
anal,2,Ricky Gervais,7.852375343541421e-4
angeles,2,Ricky Gervais,7.852375343541421e-4
apartment,2,Ricky Gervais,7.852375343541421e-4
applicable,2,Ricky Gervais,7.852375343541421e-4
arctic,2,Ricky Gervais,7.852375343541421e-4
armed,2,Ricky Gervais,7.852375343541421e-4
autism,2,Ricky Gervais,7.852375343541421e-4
autistic,2,Ricky Gervais,7.852375343541421e-4
average,2,Ricky Gervais,7.852375343541421e-4
avoid,2,Ricky Gervais,7.852375343541421e-4
bears,2,Ricky Gervais,7.852375343541421e-4
bet,2,Ricky Gervais,7.852375343541421e-4
billion,2,Ricky Gervais,7.852375343541421e-4
biscuits,2,Ricky Gervais,7.852375343541421e-4
blood,2,Ricky Gervais,7.852375343541421e-4
board,2,Ricky Gervais,7.852375343541421e-4
bone,2,Ricky Gervais,7.852375343541421e-4
born,2,Ricky Gervais,7.852375343541421e-4
brad,2,Ricky Gervais,7.852375343541421e-4
bus,2,Ricky Gervais,7.852375343541421e-4
butt,2,Ricky Gervais,7.852375343541421e-4
cab,2,Ricky Gervais,7.852375343541421e-4
calories,2,Ricky Gervais,7.852375343541421e-4
canceled,2,Ricky Gervais,7.852375343541421e-4
cannibals,2,Ricky Gervais,7.852375343541421e-4
cap,2,Ricky Gervais,7.852375343541421e-4
captured,2,Ricky Gervais,7.852375343541421e-4
car,2,Ricky Gervais,7.852375343541421e-4
card,2,Ricky Gervais,7.852375343541421e-4
cards,2,Ricky Gervais,7.852375343541421e-4
carry,2,Ricky Gervais,7.852375343541421e-4
caught,2,Ricky Gervais,7.852375343541421e-4
change,2,Ricky Gervais,7.852375343541421e-4
checking,2,Ricky Gervais,7.852375343541421e-4
chewing,2,Ricky Gervais,7.852375343541421e-4
chick,2,Ricky Gervais,7.852375343541421e-4
children,2,Ricky Gervais,7.852375343541421e-4
chili,2,Ricky Gervais,7.852375343541421e-4
city,2,Ricky Gervais,7.852375343541421e-4
contract,2,Ricky Gervais,7.852375343541421e-4
cool,2,Ricky Gervais,7.852375343541421e-4
correct,2,Ricky Gervais,7.852375343541421e-4
count,2,Ricky Gervais,7.852375343541421e-4
country,2,Ricky Gervais,7.852375343541421e-4
cover,2,Ricky Gervais,7.852375343541421e-4
crab,2,Ricky Gervais,7.852375343541421e-4
cracked,2,Ricky Gervais,7.852375343541421e-4
creature,2,Ricky Gervais,7.852375343541421e-4
cross,2,Ricky Gervais,7.852375343541421e-4
crushing,2,Ricky Gervais,7.852375343541421e-4
cut,2,Ricky Gervais,7.852375343541421e-4
dad,2,Ricky Gervais,7.852375343541421e-4
david,2,Ricky Gervais,7.852375343541421e-4
dear,2,Ricky Gervais,7.852375343541421e-4
demographic,2,Ricky Gervais,7.852375343541421e-4
depressed,2,Ricky Gervais,7.852375343541421e-4
didn,2,Ricky Gervais,7.852375343541421e-4
don,2,Ricky Gervais,7.852375343541421e-4
doorway,2,Ricky Gervais,7.852375343541421e-4
educate,2,Ricky Gervais,7.852375343541421e-4
eggs,2,Ricky Gervais,7.852375343541421e-4
england,2,Ricky Gervais,7.852375343541421e-4
english,2,Ricky Gervais,7.852375343541421e-4
erection,2,Ricky Gervais,7.852375343541421e-4
event,2,Ricky Gervais,7.852375343541421e-4
eventually,2,Ricky Gervais,7.852375343541421e-4
excuses,2,Ricky Gervais,7.852375343541421e-4
explain,2,Ricky Gervais,7.852375343541421e-4
eye,2,Ricky Gervais,7.852375343541421e-4
falling,2,Ricky Gervais,7.852375343541421e-4
fashion,2,Ricky Gervais,7.852375343541421e-4
feel,2,Ricky Gervais,7.852375343541421e-4
fell,2,Ricky Gervais,7.852375343541421e-4
finger,2,Ricky Gervais,7.852375343541421e-4
firstborn,2,Ricky Gervais,7.852375343541421e-4
follow,2,Ricky Gervais,7.852375343541421e-4
foot,2,Ricky Gervais,7.852375343541421e-4
fridge,2,Ricky Gervais,7.852375343541421e-4
friends,2,Ricky Gervais,7.852375343541421e-4
fuckers,2,Ricky Gervais,7.852375343541421e-4
fuckin,2,Ricky Gervais,7.852375343541421e-4
funny,2,Ricky Gervais,7.852375343541421e-4
game,2,Ricky Gervais,7.852375343541421e-4
gay,2,Ricky Gervais,7.852375343541421e-4
glandular,2,Ricky Gervais,7.852375343541421e-4
golf,2,Ricky Gervais,7.852375343541421e-4
goodnight,2,Ricky Gervais,7.852375343541421e-4
gotta,2,Ricky Gervais,7.852375343541421e-4
gun,2,Ricky Gervais,7.852375343541421e-4
guns,2,Ricky Gervais,7.852375343541421e-4
hare,2,Ricky Gervais,7.852375343541421e-4
hate,2,Ricky Gervais,7.852375343541421e-4
higgins,2,Ricky Gervais,7.852375343541421e-4
hill,2,Ricky Gervais,7.852375343541421e-4
history,2,Ricky Gervais,7.852375343541421e-4
hitler,2,Ricky Gervais,7.852375343541421e-4
holocaust,2,Ricky Gervais,7.852375343541421e-4
honey,2,Ricky Gervais,7.852375343541421e-4
horrible,2,Ricky Gervais,7.852375343541421e-4
horses,2,Ricky Gervais,7.852375343541421e-4
hour,2,Ricky Gervais,7.852375343541421e-4
hurt,2,Ricky Gervais,7.852375343541421e-4
incredible,2,Ricky Gervais,7.852375343541421e-4
ipod,2,Ricky Gervais,7.852375343541421e-4
jerry,2,Ricky Gervais,7.852375343541421e-4
jesus,2,Ricky Gervais,7.852375343541421e-4
jewish,2,Ricky Gervais,7.852375343541421e-4
jews,2,Ricky Gervais,7.852375343541421e-4
jill,2,Ricky Gervais,7.852375343541421e-4
job,2,Ricky Gervais,7.852375343541421e-4
jogging,2,Ricky Gervais,7.852375343541421e-4
join,2,Ricky Gervais,7.852375343541421e-4
joined,2,Ricky Gervais,7.852375343541421e-4
joking,2,Ricky Gervais,7.852375343541421e-4
kick,2,Ricky Gervais,7.852375343541421e-4
kids,2,Ricky Gervais,7.852375343541421e-4
kill,2,Ricky Gervais,7.852375343541421e-4
killing,2,Ricky Gervais,7.852375343541421e-4
kilograms,2,Ricky Gervais,7.852375343541421e-4
kilometers,2,Ricky Gervais,7.852375343541421e-4
king,2,Ricky Gervais,7.852375343541421e-4
king's,2,Ricky Gervais,7.852375343541421e-4
knowing,2,Ricky Gervais,7.852375343541421e-4
knowledge,2,Ricky Gervais,7.852375343541421e-4
late,2,Ricky Gervais,7.852375343541421e-4
laughing,2,Ricky Gervais,7.852375343541421e-4
law,2,Ricky Gervais,7.852375343541421e-4
lead,2,Ricky Gervais,7.852375343541421e-4
legged,2,Ricky Gervais,7.852375343541421e-4
lie,2,Ricky Gervais,7.852375343541421e-4
loads,2,Ricky Gervais,7.852375343541421e-4
looked,2,Ricky Gervais,7.852375343541421e-4
los,2,Ricky Gervais,7.852375343541421e-4
loved,2,Ricky Gervais,7.852375343541421e-4
low,2,Ricky Gervais,7.852375343541421e-4
lucky,2,Ricky Gervais,7.852375343541421e-4
maniac,2,Ricky Gervais,7.852375343541421e-4
massive,2,Ricky Gervais,7.852375343541421e-4
mate,2,Ricky Gervais,7.852375343541421e-4
meals,2,Ricky Gervais,7.852375343541421e-4
means,2,Ricky Gervais,7.852375343541421e-4
meeting,2,Ricky Gervais,7.852375343541421e-4
met,2,Ricky Gervais,7.852375343541421e-4
mice,2,Ricky Gervais,7.852375343541421e-4
mid,2,Ricky Gervais,7.852375343541421e-4
mile,2,Ricky Gervais,7.852375343541421e-4
money,2,Ricky Gervais,7.852375343541421e-4
monkey,2,Ricky Gervais,7.852375343541421e-4
motion,2,Ricky Gervais,7.852375343541421e-4
moved,2,Ricky Gervais,7.852375343541421e-4
nietzsche,2,Ricky Gervais,7.852375343541421e-4
nursery,2,Ricky Gervais,7.852375343541421e-4
nuts,2,Ricky Gervais,7.852375343541421e-4
odd,2,Ricky Gervais,7.852375343541421e-4
online,2,Ricky Gervais,7.852375343541421e-4
overweight,2,Ricky Gervais,7.852375343541421e-4
paparazzi,2,Ricky Gervais,7.852375343541421e-4
passed,2,Ricky Gervais,7.852375343541421e-4
pattern,2,Ricky Gervais,7.852375343541421e-4
penis,2,Ricky Gervais,7.852375343541421e-4
person,2,Ricky Gervais,7.852375343541421e-4
picture,2,Ricky Gervais,7.852375343541421e-4
pink,2,Ricky Gervais,7.852375343541421e-4
plane,2,Ricky Gervais,7.852375343541421e-4
playing,2,Ricky Gervais,7.852375343541421e-4
polar,2,Ricky Gervais,7.852375343541421e-4
politics,2,Ricky Gervais,7.852375343541421e-4
poor,2,Ricky Gervais,7.852375343541421e-4
pop,2,Ricky Gervais,7.852375343541421e-4
public,2,Ricky Gervais,7.852375343541421e-4
putting,2,Ricky Gervais,7.852375343541421e-4
racism,2,Ricky Gervais,7.852375343541421e-4
rain,2,Ricky Gervais,7.852375343541421e-4
recently,2,Ricky Gervais,7.852375343541421e-4
relevant,2,Ricky Gervais,7.852375343541421e-4
remember,2,Ricky Gervais,7.852375343541421e-4
rhesus,2,Ricky Gervais,7.852375343541421e-4
rotund,2,Ricky Gervais,7.852375343541421e-4
rows,2,Ricky Gervais,7.852375343541421e-4
rudimentary,2,Ricky Gervais,7.852375343541421e-4
run,2,Ricky Gervais,7.852375343541421e-4
sake,2,Ricky Gervais,7.852375343541421e-4
salad,2,Ricky Gervais,7.852375343541421e-4
sat,2,Ricky Gervais,7.852375343541421e-4
save,2,Ricky Gervais,7.852375343541421e-4
sea,2,Ricky Gervais,7.852375343541421e-4
sense,2,Ricky Gervais,7.852375343541421e-4
sex,2,Ricky Gervais,7.852375343541421e-4
shark,2,Ricky Gervais,7.852375343541421e-4
sharks,2,Ricky Gervais,7.852375343541421e-4
sick,2,Ricky Gervais,7.852375343541421e-4
slavery,2,Ricky Gervais,7.852375343541421e-4
sleeping,2,Ricky Gervais,7.852375343541421e-4
sleepy,2,Ricky Gervais,7.852375343541421e-4
society,2,Ricky Gervais,7.852375343541421e-4
someone's,2,Ricky Gervais,7.852375343541421e-4
spider,2,Ricky Gervais,7.852375343541421e-4
spiders,2,Ricky Gervais,7.852375343541421e-4
springer,2,Ricky Gervais,7.852375343541421e-4
star,2,Ricky Gervais,7.852375343541421e-4
starving,2,Ricky Gervais,7.852375343541421e-4
sting,2,Ricky Gervais,7.852375343541421e-4
straightaway,2,Ricky Gervais,7.852375343541421e-4
street,2,Ricky Gervais,7.852375343541421e-4
strength,2,Ricky Gervais,7.852375343541421e-4
strip,2,Ricky Gervais,7.852375343541421e-4
stroke,2,Ricky Gervais,7.852375343541421e-4
stroking,2,Ricky Gervais,7.852375343541421e-4
stupid,2,Ricky Gervais,7.852375343541421e-4
sufferers,2,Ricky Gervais,7.852375343541421e-4
summer,2,Ricky Gervais,7.852375343541421e-4
sun,2,Ricky Gervais,7.852375343541421e-4
superman,2,Ricky Gervais,7.852375343541421e-4
sweat,2,Ricky Gervais,7.852375343541421e-4
swim,2,Ricky Gervais,7.852375343541421e-4
taste,2,Ricky Gervais,7.852375343541421e-4
terrence,2,Ricky Gervais,7.852375343541421e-4
ticket,2,Ricky Gervais,7.852375343541421e-4
tiny,2,Ricky Gervais,7.852375343541421e-4
title,2,Ricky Gervais,7.852375343541421e-4
toby,2,Ricky Gervais,7.852375343541421e-4
tour,2,Ricky Gervais,7.852375343541421e-4
town,2,Ricky Gervais,7.852375343541421e-4
tree,2,Ricky Gervais,7.852375343541421e-4
tune,2,Ricky Gervais,7.852375343541421e-4
tv,2,Ricky Gervais,7.852375343541421e-4
unbelievable,2,Ricky Gervais,7.852375343541421e-4
underneath,2,Ricky Gervais,7.852375343541421e-4
university,2,Ricky Gervais,7.852375343541421e-4
wanna,2,Ricky Gervais,7.852375343541421e-4
watch,2,Ricky Gervais,7.852375343541421e-4
watching,2,Ricky Gervais,7.852375343541421e-4
watermelon,2,Ricky Gervais,7.852375343541421e-4
wear,2,Ricky Gervais,7.852375343541421e-4
wearing,2,Ricky Gervais,7.852375343541421e-4
websites,2,Ricky Gervais,7.852375343541421e-4
weird,2,Ricky Gervais,7.852375343541421e-4
wet,2,Ricky Gervais,7.852375343541421e-4
willie,2,Ricky Gervais,7.852375343541421e-4
win,2,Ricky Gervais,7.852375343541421e-4
woman,2,Ricky Gervais,7.852375343541421e-4
won,2,Ricky Gervais,7.852375343541421e-4
wool,2,Ricky Gervais,7.852375343541421e-4
word,2,Ricky Gervais,7.852375343541421e-4
words,2,Ricky Gervais,7.852375343541421e-4
world's,2,Ricky Gervais,7.852375343541421e-4
write,2,Ricky Gervais,7.852375343541421e-4
wrote,2,Ricky Gervais,7.852375343541421e-4
yep,2,Ricky Gervais,7.852375343541421e-4
york,2,Ricky Gervais,7.852375343541421e-4
100,1,Ricky Gervais,3.9261876717707107e-4
12,1,Ricky Gervais,3.9261876717707107e-4
1516,1,Ricky Gervais,3.9261876717707107e-4
16,1,Ricky Gervais,3.9261876717707107e-4
16th,1,Ricky Gervais,3.9261876717707107e-4
1903,1,Ricky Gervais,3.9261876717707107e-4
1990,1,Ricky Gervais,3.9261876717707107e-4
1999,1,Ricky Gervais,3.9261876717707107e-4
200,1,Ricky Gervais,3.9261876717707107e-4
2006,1,Ricky Gervais,3.9261876717707107e-4
25,1,Ricky Gervais,3.9261876717707107e-4
3,1,Ricky Gervais,3.9261876717707107e-4
30,1,Ricky Gervais,3.9261876717707107e-4
350,1,Ricky Gervais,3.9261876717707107e-4
400,1,Ricky Gervais,3.9261876717707107e-4
500,1,Ricky Gervais,3.9261876717707107e-4
7,1,Ricky Gervais,3.9261876717707107e-4
9,1,Ricky Gervais,3.9261876717707107e-4
98.6,1,Ricky Gervais,3.9261876717707107e-4
aah,1,Ricky Gervais,3.9261876717707107e-4
abby,1,Ricky Gervais,3.9261876717707107e-4
abruptly,1,Ricky Gervais,3.9261876717707107e-4
accent,1,Ricky Gervais,3.9261876717707107e-4
account,1,Ricky Gervais,3.9261876717707107e-4
actor,1,Ricky Gervais,3.9261876717707107e-4
adds,1,Ricky Gervais,3.9261876717707107e-4
admitted,1,Ricky Gervais,3.9261876717707107e-4
adolescence,1,Ricky Gervais,3.9261876717707107e-4
adult,1,Ricky Gervais,3.9261876717707107e-4
advantage,1,Ricky Gervais,3.9261876717707107e-4
advice,1,Ricky Gervais,3.9261876717707107e-4
afford,1,Ricky Gervais,3.9261876717707107e-4
ages,1,Ricky Gervais,3.9261876717707107e-4
aghast,1,Ricky Gervais,3.9261876717707107e-4
agony,1,Ricky Gervais,3.9261876717707107e-4
agree,1,Ricky Gervais,3.9261876717707107e-4
aimed,1,Ricky Gervais,3.9261876717707107e-4
aku,1,Ricky Gervais,3.9261876717707107e-4
alan,1,Ricky Gervais,3.9261876717707107e-4
albert,1,Ricky Gervais,3.9261876717707107e-4
alex,1,Ricky Gervais,3.9261876717707107e-4
ally,1,Ricky Gervais,3.9261876717707107e-4
alou's,1,Ricky Gervais,3.9261876717707107e-4
alternatives,1,Ricky Gervais,3.9261876717707107e-4
amber,1,Ricky Gervais,3.9261876717707107e-4
amend,1,Ricky Gervais,3.9261876717707107e-4
angelina,1,Ricky Gervais,3.9261876717707107e-4
angelina's,1,Ricky Gervais,3.9261876717707107e-4
animal,1,Ricky Gervais,3.9261876717707107e-4
animals,1,Ricky Gervais,3.9261876717707107e-4
anita,1,Ricky Gervais,3.9261876717707107e-4
anna,1,Ricky Gervais,3.9261876717707107e-4
annoy,1,Ricky Gervais,3.9261876717707107e-4
apartments,1,Ricky Gervais,3.9261876717707107e-4
arachnid,1,Ricky Gervais,3.9261876717707107e-4
argentina,1,Ricky Gervais,3.9261876717707107e-4
argentine,1,Ricky Gervais,3.9261876717707107e-4
arrested,1,Ricky Gervais,3.9261876717707107e-4
artist,1,Ricky Gervais,3.9261876717707107e-4
assembly,1,Ricky Gervais,3.9261876717707107e-4
asses,1,Ricky Gervais,3.9261876717707107e-4
assistant,1,Ricky Gervais,3.9261876717707107e-4
atomic,1,Ricky Gervais,3.9261876717707107e-4
austell,1,Ricky Gervais,3.9261876717707107e-4
autism's,1,Ricky Gervais,3.9261876717707107e-4
auto,1,Ricky Gervais,3.9261876717707107e-4
aviva,1,Ricky Gervais,3.9261876717707107e-4
aware,1,Ricky Gervais,3.9261876717707107e-4
awful,1,Ricky Gervais,3.9261876717707107e-4
axe,1,Ricky Gervais,3.9261876717707107e-4
babbling,1,Ricky Gervais,3.9261876717707107e-4
babies,1,Ricky Gervais,3.9261876717707107e-4
backflips,1,Ricky Gervais,3.9261876717707107e-4
balding,1,Ricky Gervais,3.9261876717707107e-4
ball,1,Ricky Gervais,3.9261876717707107e-4
ballpark,1,Ricky Gervais,3.9261876717707107e-4
bananas,1,Ricky Gervais,3.9261876717707107e-4
band,1,Ricky Gervais,3.9261876717707107e-4
baseball,1,Ricky Gervais,3.9261876717707107e-4
bastard,1,Ricky Gervais,3.9261876717707107e-4
beach,1,Ricky Gervais,3.9261876717707107e-4
bear,1,Ricky Gervais,3.9261876717707107e-4
beasley,1,Ricky Gervais,3.9261876717707107e-4
beast,1,Ricky Gervais,3.9261876717707107e-4
bed's,1,Ricky Gervais,3.9261876717707107e-4
bedroom,1,Ricky Gervais,3.9261876717707107e-4
beds,1,Ricky Gervais,3.9261876717707107e-4
beer,1,Ricky Gervais,3.9261876717707107e-4
behavior,1,Ricky Gervais,3.9261876717707107e-4
behavioral,1,Ricky Gervais,3.9261876717707107e-4
behold,1,Ricky Gervais,3.9261876717707107e-4
belief,1,Ricky Gervais,3.9261876717707107e-4
benefit,1,Ricky Gervais,3.9261876717707107e-4
betina,1,Ricky Gervais,3.9261876717707107e-4
bible,1,Ricky Gervais,3.9261876717707107e-4
biological,1,Ricky Gervais,3.9261876717707107e-4
biology,1,Ricky Gervais,3.9261876717707107e-4
birds,1,Ricky Gervais,3.9261876717707107e-4
bite,1,Ricky Gervais,3.9261876717707107e-4
blab,1,Ricky Gervais,3.9261876717707107e-4
blackjack,1,Ricky Gervais,3.9261876717707107e-4
bladder,1,Ricky Gervais,3.9261876717707107e-4
blame,1,Ricky Gervais,3.9261876717707107e-4
bleeding,1,Ricky Gervais,3.9261876717707107e-4
blob,1,Ricky Gervais,3.9261876717707107e-4
block,1,Ricky Gervais,3.9261876717707107e-4
bloodlust,1,Ricky Gervais,3.9261876717707107e-4
blow,1,Ricky Gervais,3.9261876717707107e-4
blowjob,1,Ricky Gervais,3.9261876717707107e-4
boat,1,Ricky Gervais,3.9261876717707107e-4
bob,1,Ricky Gervais,3.9261876717707107e-4
boiling,1,Ricky Gervais,3.9261876717707107e-4
bollocks,1,Ricky Gervais,3.9261876717707107e-4
booing,1,Ricky Gervais,3.9261876717707107e-4
books,1,Ricky Gervais,3.9261876717707107e-4
bored,1,Ricky Gervais,3.9261876717707107e-4
boss,1,Ricky Gervais,3.9261876717707107e-4
bottom,1,Ricky Gervais,3.9261876717707107e-4
boys,1,Ricky Gervais,3.9261876717707107e-4
brain,1,Ricky Gervais,3.9261876717707107e-4
breakfast,1,Ricky Gervais,3.9261876717707107e-4
breathe,1,Ricky Gervais,3.9261876717707107e-4
bricks,1,Ricky Gervais,3.9261876717707107e-4
bridge,1,Ricky Gervais,3.9261876717707107e-4
bright,1,Ricky Gervais,3.9261876717707107e-4
bring,1,Ricky Gervais,3.9261876717707107e-4
british,1,Ricky Gervais,3.9261876717707107e-4
broke,1,Ricky Gervais,3.9261876717707107e-4
bud,1,Ricky Gervais,3.9261876717707107e-4
builder,1,Ricky Gervais,3.9261876717707107e-4
building,1,Ricky Gervais,3.9261876717707107e-4
built,1,Ricky Gervais,3.9261876717707107e-4
bull,1,Ricky Gervais,3.9261876717707107e-4
bunch,1,Ricky Gervais,3.9261876717707107e-4
bundles,1,Ricky Gervais,3.9261876717707107e-4
business,1,Ricky Gervais,3.9261876717707107e-4
camera,1,Ricky Gervais,3.9261876717707107e-4
camouflage,1,Ricky Gervais,3.9261876717707107e-4
camouflaged,1,Ricky Gervais,3.9261876717707107e-4
camp,1,Ricky Gervais,3.9261876717707107e-4
care,1,Ricky Gervais,3.9261876717707107e-4
carp,1,Ricky Gervais,3.9261876717707107e-4
cartwheels,1,Ricky Gervais,3.9261876717707107e-4
cash,1,Ricky Gervais,3.9261876717707107e-4
casino,1,Ricky Gervais,3.9261876717707107e-4
casual,1,Ricky Gervais,3.9261876717707107e-4
caved,1,Ricky Gervais,3.9261876717707107e-4
celebration,1,Ricky Gervais,3.9261876717707107e-4
cell,1,Ricky Gervais,3.9261876717707107e-4
century,1,Ricky Gervais,3.9261876717707107e-4
chance,1,Ricky Gervais,3.9261876717707107e-4
changed,1,Ricky Gervais,3.9261876717707107e-4
changing,1,Ricky Gervais,3.9261876717707107e-4
chaos,1,Ricky Gervais,3.9261876717707107e-4
character,1,Ricky Gervais,3.9261876717707107e-4
charge,1,Ricky Gervais,3.9261876717707107e-4
charged,1,Ricky Gervais,3.9261876717707107e-4
chariot,1,Ricky Gervais,3.9261876717707107e-4
charities,1,Ricky Gervais,3.9261876717707107e-4
check,1,Ricky Gervais,3.9261876717707107e-4
cheer,1,Ricky Gervais,3.9261876717707107e-4
cheering,1,Ricky Gervais,3.9261876717707107e-4
chemical,1,Ricky Gervais,3.9261876717707107e-4
cherry,1,Ricky Gervais,3.9261876717707107e-4
chicago,1,Ricky Gervais,3.9261876717707107e-4
chimpanzee,1,Ricky Gervais,3.9261876717707107e-4
chimpanzees,1,Ricky Gervais,3.9261876717707107e-4
chinese,1,Ricky Gervais,3.9261876717707107e-4
choice,1,Ricky Gervais,3.9261876717707107e-4
choose,1,Ricky Gervais,3.9261876717707107e-4
chop,1,Ricky Gervais,3.9261876717707107e-4
christ,1,Ricky Gervais,3.9261876717707107e-4
christmas,1,Ricky Gervais,3.9261876717707107e-4
chubby,1,Ricky Gervais,3.9261876717707107e-4
civil,1,Ricky Gervais,3.9261876717707107e-4
class,1,Ricky Gervais,3.9261876717707107e-4
clever,1,Ricky Gervais,3.9261876717707107e-4
climb,1,Ricky Gervais,3.9261876717707107e-4
clogging,1,Ricky Gervais,3.9261876717707107e-4
clot,1,Ricky Gervais,3.9261876717707107e-4
clutter,1,Ricky Gervais,3.9261876717707107e-4
coffee,1,Ricky Gervais,3.9261876717707107e-4
colder,1,Ricky Gervais,3.9261876717707107e-4
combination,1,Ricky Gervais,3.9261876717707107e-4
comedy,1,Ricky Gervais,3.9261876717707107e-4
comic,1,Ricky Gervais,3.9261876717707107e-4
commander,1,Ricky Gervais,3.9261876717707107e-4
comment,1,Ricky Gervais,3.9261876717707107e-4
companies,1,Ricky Gervais,3.9261876717707107e-4
compare,1,Ricky Gervais,3.9261876717707107e-4
complain,1,Ricky Gervais,3.9261876717707107e-4
completely,1,Ricky Gervais,3.9261876717707107e-4
concerned,1,Ricky Gervais,3.9261876717707107e-4
concert,1,Ricky Gervais,3.9261876717707107e-4
confess,1,Ricky Gervais,3.9261876717707107e-4
confidence,1,Ricky Gervais,3.9261876717707107e-4
